source_ip,timestamp,full_url,method,host,path,query_string,fragment,status_code,user_agent,referrer,source
192.168.1.175,2026-04-07T07:48:25.815947,http://192.168.1.100/checkout?q=laptop,GET,192.168.1.100,/checkout,q=laptop,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.3,2026-04-07T07:48:25.815947,http://secure.example.com/lookup?user=%2A%28%29%7C%2526%27,GET,secure.example.com,/lookup,user=%2A%28%29%7C%2526%27,,,sqlmap/1.7.12#dev,,pcap
172.16.0.128,2026-04-07T07:48:25.815947,http://webapp.internal/about,POST,webapp.internal,/about,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.7,2026-04-07T07:48:25.816951,http://test-app.local/checkout?user=john,POST,test-app.local,/checkout,user=john,,,PostmanRuntime/7.35.0,,pcap
172.16.0.12,2026-04-07T07:48:25.816951,https://secure.example.com/api/products?page=1,HEAD,secure.example.com,/api/products,page=1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.64,2026-04-07T07:48:25.816951,https://webapp.internal/load?doc=C:\Windows\System32\drivers\etc\hosts,GET,webapp.internal,/load,doc=C:\Windows\System32\drivers\etc\hosts,,,sqlmap/1.7.12#dev,,pcap
192.168.1.48,2026-04-07T07:48:25.817935,http://example.com/notifications,GET,example.com,/notifications,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.72,2026-04-07T07:48:25.817935,https://10.0.0.50/return?dest=https%3A%2F%2Fevil.com,GET,10.0.0.50,/return,dest=https%3A%2F%2Fevil.com,,,burpsuite,,pcap
192.168.1.34,2026-04-07T07:48:25.817935,http://shop.example.com/js/main.js?from=2024-01-01&brand=apple,GET,shop.example.com,/js/main.js,from=2024-01-01&brand=apple,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.174,2026-04-07T07:48:25.817935,http://example.com/image?fetch=http%3A%2F%2F10.0.0.1%2F,GET,example.com,/image,fetch=http%3A%2F%2F10.0.0.1%2F,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.240,2026-04-07T07:48:25.817935,http://10.0.0.50/?lang=en&id=123,GET,10.0.0.50,/,lang=en&id=123,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.60,2026-04-07T07:48:25.819440,http://secure.example.com/comment?message=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,GET,secure.example.com,/comment,message=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,,ZAP/2.14.0,,pcap
192.168.1.81,2026-04-07T07:48:25.820424,http://example.com/privacy,GET,example.com,/privacy,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.117,2026-04-07T07:48:25.820424,https://test-app.local/directory?cn=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,GET,test-app.local,/directory,cn=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.240,2026-04-07T07:48:25.820424,http://admin.example.com/tools?exec=test;,POST,admin.example.com,/tools,exec=test;,,,gobuster/3.6,,pcap
10.0.0.133,2026-04-07T07:48:25.821399,http://admin.example.com/api/v1/health?from=2024-01-01&format=json&sort=asc,GET,admin.example.com,/api/v1/health,from=2024-01-01&format=json&sort=asc,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.87,2026-04-07T07:48:25.821399,http://webapp.internal/feedback?comment=<marquee,POST,webapp.internal,/feedback,comment=<marquee,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.193,2026-04-07T07:48:25.821399,http://test-app.local/notifications?from=2024-01-01&category=electronics,HEAD,test-app.local,/notifications,from=2024-01-01&category=electronics,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.171,2026-04-07T07:48:25.822380,https://secure.example.com/download/C:\Windows\System32\drivers\etc\hosts,GET,secure.example.com,/download/C:\Windows\System32\drivers\etc\hosts,,,,dirbuster,,pcap
172.16.0.151,2026-04-07T07:48:25.822380,http://10.0.0.50/api/execute?host=test&&,GET,10.0.0.50,/api/execute,host=test&&,,,masscan/1.3,,pcap
172.16.0.50,2026-04-07T07:48:25.822380,https://admin.example.com/api/orders?sort=asc,POST,admin.example.com,/api/orders,sort=asc,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.85,2026-04-07T07:48:25.822380,http://10.0.0.50/register?type=product,POST,10.0.0.50,/register,type=product,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.60,2026-04-07T07:48:25.823352,https://shop.example.com/api/users?view=list&to=2024-12-31&limit=10,HEAD,shop.example.com,/api/users,view=list&to=2024-12-31&limit=10,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.84,2026-04-07T07:48:25.823352,http://webapp.internal/download/..%255c..%255c..%255cetc/passwd,GET,webapp.internal,/download/..%255c..%255c..%255cetc/passwd,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.25,2026-04-07T07:48:25.823352,http://example.com/api/orders,GET,example.com,/api/orders,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.143,2026-04-07T07:48:25.824330,http://example.com/lookup?query=%2A%29%28mail%3D%2A,GET,example.com,/lookup,query=%2A%29%28mail%3D%2A,,,masscan/1.3,,pcap
192.168.1.194,2026-04-07T07:48:25.824330,http://admin.example.com/url?redirect=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,GET,admin.example.com,/url,redirect=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,,PostmanRuntime/7.35.0,,pcap
10.0.0.97,2026-04-07T07:48:25.824330,http://api.example.com/js/main.js?from=2024-01-01,HEAD,api.example.com,/js/main.js,from=2024-01-01,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.130,2026-04-07T07:48:25.825305,https://192.168.1.100/download/../../../etc/passwd,GET,192.168.1.100,/download/../../../etc/passwd,,,,wfuzz/3.1.0,,pcap
10.0.0.231,2026-04-07T07:48:25.825305,https://example.com/faq,GET,example.com,/faq,,,,curl/8.4.0,,pcap
10.0.0.230,2026-04-07T07:48:25.825305,https://shop.example.com/admin?category=1',POST,shop.example.com,/admin,category=1',,,python-requests/2.31.0,,pcap
10.0.0.231,2026-04-07T07:48:25.825305,https://shop.example.com/news,HEAD,shop.example.com,/news,,,,curl/8.4.0,,pcap
172.16.0.240,2026-04-07T07:48:25.825305,http://10.0.0.50/admin/run?run=test|,GET,10.0.0.50,/admin/run,run=test|,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.21,2026-04-07T07:48:25.826810,https://shop.example.com/directory?cn=admin%29%28%21%28%26%281%3D0,GET,shop.example.com,/directory,cn=admin%29%28%21%28%26%281%3D0,,,gobuster/3.6,,pcap
172.16.0.88,2026-04-07T07:48:25.826810,http://api.example.com/search?to=2024-12-31&view=list&sort=asc,POST,api.example.com,/search,to=2024-12-31&view=list&sort=asc,,,PostmanRuntime/7.35.0,,pcap
10.0.0.66,2026-04-07T07:48:25.826810,http://api.example.com/about?page=1&status=active,GET,api.example.com,/about,page=1&status=active,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.175,2026-04-07T07:48:25.826810,http://test-app.local/products,GET,test-app.local,/products,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.47,2026-04-07T07:48:25.827792,http://example.com/settings?order=name,HEAD,example.com,/settings,order=name,,,python-requests/2.31.0,,pcap
192.168.1.32,2026-04-07T07:48:25.827792,https://webapp.internal/search,GET,webapp.internal,/search,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.94,2026-04-07T07:48:25.827792,http://example.com/contact,HEAD,example.com,/contact,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.121,2026-04-07T07:48:25.828769,http://example.com/feedback?message=<input,POST,example.com,/feedback,message=<input,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.145,2026-04-07T07:48:25.828769,https://shop.example.com/contact?from=2024-01-01&order=name,HEAD,shop.example.com,/contact,from=2024-01-01&order=name,,,curl/8.4.0,,pcap
172.16.0.187,2026-04-07T07:48:25.828769,https://example.com/out?redirect=%2F%5Cevil.com,GET,example.com,/out,redirect=%2F%5Cevil.com,,,wfuzz/3.1.0,,pcap
10.0.0.87,2026-04-07T07:48:25.828769,https://example.com/help?type=product,GET,example.com,/help,type=product,,,curl/8.4.0,,pcap
192.168.1.91,2026-04-07T07:48:25.829777,http://test-app.local/events?brand=apple&lang=en,POST,test-app.local,/events,brand=apple&lang=en,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.86,2026-04-07T07:48:25.829777,http://webapp.internal/api/fetch?path=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,GET,webapp.internal,/api/fetch,path=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.81,2026-04-07T07:48:25.829777,https://example.com/about?limit=10,GET,example.com,/about,limit=10,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.77,2026-04-07T07:48:25.830764,https://test-app.local/api/execute?exec=test|,GET,test-app.local,/api/execute,exec=test|,,,python-requests/2.31.0,,pcap
192.168.1.80,2026-04-07T07:48:25.830764,http://192.168.1.100/profile?id=123&format=json&sort=asc,GET,192.168.1.100,/profile,id=123&format=json&sort=asc,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.53,2026-04-07T07:48:25.831742,https://secure.example.com/search?cn=%2A%29%29%2500,GET,secure.example.com,/search,cn=%2A%29%29%2500,,,ZAP/2.14.0,,pcap
10.0.0.153,2026-04-07T07:48:25.831742,https://secure.example.com/products?status=active&from=2024-01-01,GET,secure.example.com,/products,status=active&from=2024-01-01,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.40,2026-04-07T07:48:25.831742,http://test-app.local/terms,HEAD,test-app.local,/terms,,,,PostmanRuntime/7.35.0,,pcap
10.0.0.129,2026-04-07T07:48:25.831742,https://api.example.com/check?uri=http%3A%2F%2F127.1%2F,GET,api.example.com,/check,uri=http%3A%2F%2F127.1%2F,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.238,2026-04-07T07:48:25.832713,http://webapp.internal/redirect?redirect=%2F%2Fgoogle.com%252f%40evil.com,GET,webapp.internal,/redirect,redirect=%2F%2Fgoogle.com%252f%40evil.com,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.222,2026-04-07T07:48:25.832713,https://test-app.local/url?target=https%3A%2F%2Flegitimate.com.evil.com,GET,test-app.local,/url,target=https%3A%2F%2Flegitimate.com.evil.com,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.33,2026-04-07T07:48:25.832713,http://example.com/terms?sort=asc&page=1&from=2024-01-01,GET,example.com,/terms,sort=asc&page=1&from=2024-01-01,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.250,2026-04-07T07:48:25.833690,http://192.168.1.100/css/style.css?order=name&page=1,GET,192.168.1.100,/css/style.css,order=name&page=1,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.133,2026-04-07T07:48:25.833690,http://admin.example.com/profile?query=<div,POST,admin.example.com,/profile,query=<div,,,ZAP/2.14.0,,pcap
192.168.1.16,2026-04-07T07:48:25.833690,http://webapp.internal/about?format=json,GET,webapp.internal,/about,format=json,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.160,2026-04-07T07:48:25.834666,https://192.168.1.100/search?to=2024-12-31&from=2024-01-01,HEAD,192.168.1.100,/search,to=2024-12-31&from=2024-01-01,,,python-requests/2.31.0,,pcap
172.16.0.77,2026-04-07T07:48:25.834666,https://192.168.1.100/view?doc=....//....//....//etc/passwd,GET,192.168.1.100,/view,doc=....//....//....//etc/passwd,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.223,2026-04-07T07:48:25.834666,http://test-app.local/blog?q=laptop&limit=10&id=123,HEAD,test-app.local,/blog,q=laptop&limit=10&id=123,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.238,2026-04-07T07:48:25.834666,http://example.com/include?doc=/..../..../..../etc/passwd,GET,example.com,/include,doc=/..../..../..../etc/passwd,,,sqlmap/1.7.12#dev,,pcap
172.16.0.106,2026-04-07T07:48:25.835643,https://webapp.internal/?brand=apple&user=john&filter=recent,POST,webapp.internal,/,brand=apple&user=john&filter=recent,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.185,2026-04-07T07:48:25.835643,http://test-app.local/admin?search=',POST,test-app.local,/admin,search=',,,burpsuite,,pcap
172.16.0.250,2026-04-07T07:48:25.835643,http://api.example.com/api/products?category=electronics&brand=apple&from=2024-01-01,GET,api.example.com,/api/products,category=electronics&brand=apple&from=2024-01-01,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.96,2026-04-07T07:48:25.835643,https://10.0.0.50/faq?page=1&type=product,GET,10.0.0.50,/faq,page=1&type=product,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.34,2026-04-07T07:48:25.835643,http://webapp.internal/settings,GET,webapp.internal,/settings,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.178,2026-04-07T07:48:25.837152,https://shop.example.com/download/C:\Windows\System32\drivers\etc\hosts,GET,shop.example.com,/download/C:\Windows\System32\drivers\etc\hosts,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.136,2026-04-07T07:48:25.837152,http://test-app.local/register?to=2024-12-31,GET,test-app.local,/register,to=2024-12-31,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.47,2026-04-07T07:48:25.838137,http://api.example.com/css/style.css?lang=en,GET,api.example.com,/css/style.css,lang=en,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.213,2026-04-07T07:48:25.838137,http://example.com/help,GET,example.com,/help,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.182,2026-04-07T07:48:25.838137,http://10.0.0.50/login?type=product&filter=recent,GET,10.0.0.50,/login,type=product&filter=recent,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.116,2026-04-07T07:48:25.839112,https://api.example.com/login?limit=10&type=product,GET,api.example.com,/login,limit=10&type=product,,,python-requests/2.31.0,,pcap
172.16.0.234,2026-04-07T07:48:25.839112,http://example.com/css/style.css,GET,example.com,/css/style.css,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.116,2026-04-07T07:48:25.839112,http://10.0.0.50/news?from=2024-01-01,GET,10.0.0.50,/news,from=2024-01-01,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.161,2026-04-07T07:48:25.839112,https://example.com/index.html,POST,example.com,/index.html,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.174,2026-04-07T07:48:25.840116,https://api.example.com/search?id=',GET,api.example.com,/search,id=',,,curl/8.4.0,,pcap
172.16.0.94,2026-04-07T07:48:25.840116,http://admin.example.com/fetch?src=file%3A%2F%2F%2Fetc%2Fpasswd,GET,admin.example.com,/fetch,src=file%3A%2F%2F%2Fetc%2Fpasswd,,,PostmanRuntime/7.35.0,,pcap
10.0.0.166,2026-04-07T07:48:25.840116,http://10.0.0.50/api/users?id=',GET,10.0.0.50,/api/users,id=',,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.236,2026-04-07T07:48:25.841295,http://admin.example.com/link?dest=javascript%3Aalert%28document.domain%29,GET,admin.example.com,/link,dest=javascript%3Aalert%28document.domain%29,,,gobuster/3.6,,pcap
10.0.0.71,2026-04-07T07:48:25.841295,https://api.example.com/js/main.js,GET,api.example.com,/js/main.js,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.37,2026-04-07T07:48:25.841295,http://example.com/news?page=1&q=laptop,HEAD,example.com,/news,page=1&q=laptop,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.251,2026-04-07T07:48:25.842312,http://admin.example.com/download/..\..\..\windows\system32\config\sam,GET,admin.example.com,/download/..\..\..\windows\system32\config\sam,,,,dirbuster,,pcap
192.168.1.117,2026-04-07T07:48:25.842312,https://admin.example.com/api/execute?host=test&,POST,admin.example.com,/api/execute,host=test&,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.32,2026-04-07T07:48:25.842312,https://api.example.com/login?id=123,POST,api.example.com,/login,id=123,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.245,2026-04-07T07:48:25.842312,https://192.168.1.100/return?return=%2F%2F%2Fevil.com,GET,192.168.1.100,/return,return=%2F%2F%2Fevil.com,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.107,2026-04-07T07:48:25.843433,https://example.com/proxy?uri=http%3A%2F%2Fmetadata.google.internal%2F,GET,example.com,/proxy,uri=http%3A%2F%2Fmetadata.google.internal%2F,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.19,2026-04-07T07:48:25.843433,https://secure.example.com/file?template=../../../proc/self/environ,GET,secure.example.com,/file,template=../../../proc/self/environ,,,burpsuite,,pcap
10.0.0.86,2026-04-07T07:48:25.843433,https://10.0.0.50/blog/post/1?view=list,GET,10.0.0.50,/blog/post/1,view=list,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.65,2026-04-07T07:48:25.844424,http://api.example.com/help,POST,api.example.com,/help,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.116,2026-04-07T07:48:25.844424,http://secure.example.com/search?status=active,POST,secure.example.com,/search,status=active,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.108,2026-04-07T07:48:25.845403,http://example.com/download/....//....//....//var/www/html/config.php,GET,example.com,/download/....//....//....//var/www/html/config.php,,,,Nmap Scripting Engine,,pcap
